 #calculated the component:  1  2  3
 #tolerance:    2.000000E-02
 #broadening:    3.675000E-03Ha
 #scissors shift:    0.000000E+00Ha
 #energy window:    8.462793E+01eV    3.110019E+00Ha
 # Energy      Tot-Im Chi(-2w,w,w)  Tot-Im Chi(-2w,w,w)
 # eV          *10^-7 esu        *10^-12 m/V SI units 
 # 
       5.929997  -1.637204E+00  -6.857905E+01
       5.939997  -1.674738E+00  -7.015126E+01
       5.949997  -1.708852E+00  -7.158021E+01
       5.959997  -1.739571E+00  -7.286698E+01
       5.969997  -1.767050E+00  -7.401802E+01
       5.979997  -1.791704E+00  -7.505071E+01
       5.989997  -1.814237E+00  -7.599457E+01
       5.999997  -1.835556E+00  -7.688760E+01
       6.009997  -1.856610E+00  -7.776949E+01
       6.019997  -1.878208E+00  -7.867418E+01
       6.029997  -1.900855E+00  -7.962285E+01
       6.039997  -1.924601E+00  -8.061750E+01
       6.049997  -1.948899E+00  -8.163527E+01
       6.059997  -1.972523E+00  -8.262485E+01
       6.069997  -1.993558E+00  -8.350596E+01
       6.079997  -2.009475E+00  -8.417268E+01
       6.089997  -2.017298E+00  -8.450038E+01
       6.099997  -2.013876E+00  -8.435706E+01
       6.109997  -1.996273E+00  -8.361967E+01
       6.119997  -1.962264E+00  -8.219511E+01
       6.129997  -1.910861E+00  -8.004194E+01
       6.139997  -1.842667E+00  -7.718547E+01
       6.149997  -1.759909E+00  -7.371888E+01
       6.159997  -1.666052E+00  -6.978742E+01
       6.169997  -1.565147E+00  -6.556074E+01
       6.179997  -1.461136E+00  -6.120394E+01
       6.189997  -1.357379E+00  -5.685777E+01
       6.199997  -1.256512E+00  -5.263265E+01
       6.209997  -1.160562E+00  -4.861349E+01
       6.219997  -1.071144E+00  -4.486796E+01
       6.229997  -9.895668E-01  -4.145088E+01
       6.239997  -9.167899E-01  -3.840240E+01
       6.249997  -8.532785E-01  -3.574205E+01
       6.259997  -7.988885E-01  -3.346376E+01
       6.269997  -7.528722E-01  -3.153624E+01
       6.279997  -7.140281E-01  -2.990914E+01
       6.289997  -6.809273E-01  -2.852261E+01
       6.299997  -6.521232E-01  -2.731607E+01
       6.309997  -6.262878E-01  -2.623388E+01
       6.319997  -6.022792E-01  -2.522821E+01
       6.329997  -5.791806E-01  -2.426066E+01
       6.339997  -5.563322E-01  -2.330359E+01
       6.349997  -5.333459E-01  -2.234074E+01
       6.359997  -5.100738E-01  -2.136592E+01
       6.369997  -4.865193E-01  -2.037927E+01
       6.379997  -4.627203E-01  -1.938238E+01
       6.389997  -4.386643E-01  -1.837473E+01
       6.399997  -4.142775E-01  -1.735322E+01
       6.409997  -3.894815E-01  -1.631456E+01
       6.419997  -3.642641E-01  -1.525826E+01
       6.429997  -3.387050E-01  -1.418764E+01
       6.439997  -3.129281E-01  -1.310790E+01
       6.449997  -2.869975E-01  -1.202172E+01
       6.459997  -2.608055E-01  -1.092460E+01
       6.469997  -2.340094E-01  -9.802164E+00
       6.479997  -2.060559E-01  -8.631251E+00
       6.489997  -1.763023E-01  -7.384935E+00
       6.499997  -1.442056E-01  -6.040468E+00
       6.509997  -1.095232E-01  -4.587697E+00
       6.519997  -7.246080E-02  -3.035231E+00
       6.529997  -3.371147E-02  -1.412103E+00
       6.539997   5.634668E-03   2.360244E-01
       6.549997   4.429207E-02   1.855302E+00
       6.559997   8.103783E-02   3.394505E+00
       6.569997   1.149575E-01   4.815327E+00
       6.579997   1.456102E-01   6.099307E+00
       6.589997   1.730584E-01   7.249054E+00
       6.599997   1.977384E-01   8.282847E+00
       6.609997   2.202132E-01   9.224269E+00
       6.619997   2.409045E-01   1.009098E+01
       6.629997   2.599130E-01   1.088721E+01
       6.639997   2.769860E-01   1.160236E+01
       6.649997   2.916188E-01   1.221530E+01
       6.659997   3.032306E-01   1.270169E+01
       6.669997   3.113451E-01   1.304159E+01
       6.679997   3.157167E-01   1.322471E+01
       6.689997   3.163686E-01   1.325202E+01
       6.699997   3.135392E-01   1.313350E+01
       6.709997   3.075615E-01   1.288311E+01
       6.719997   2.987221E-01   1.251284E+01
       6.729997   2.871479E-01   1.202802E+01
       6.739997   2.727603E-01   1.142536E+01
       6.749997   2.553175E-01   1.069471E+01
       6.759997   2.345286E-01   9.823910E+00
       6.769997   2.101989E-01   8.804791E+00
       6.779997   1.823459E-01   7.638087E+00
       6.789997   1.512490E-01   6.335505E+00
       6.799997   1.174372E-01   4.919198E+00
       6.809997   8.164996E-02   3.420146E+00
       6.819997   4.480408E-02   1.876749E+00
       6.829997   7.963999E-03   3.335952E-01
       6.839997  -2.771208E-02  -1.160801E+00
       6.849997  -6.107542E-02  -2.558321E+00
       6.859997  -9.113733E-02  -3.817551E+00
       6.869997  -1.172348E-01  -4.910721E+00
       6.879997  -1.391629E-01  -5.829241E+00
       6.889997  -1.572266E-01  -6.585891E+00
       6.899997  -1.721873E-01  -7.212567E+00
       6.909997  -1.851131E-01  -7.753998E+00
       6.919997  -1.971749E-01  -8.259242E+00
       6.929997  -2.094483E-01  -8.773349E+00
       6.939997  -2.227632E-01  -9.331082E+00
       6.949997  -2.376223E-01  -9.953500E+00
       6.959997  -2.541874E-01  -1.064738E+01
       6.969997  -2.723246E-01  -1.140711E+01
       6.979997  -2.916978E-01  -1.221861E+01
       6.989997  -3.118914E-01  -1.306448E+01
       6.999997  -3.325372E-01  -1.392929E+01
       7.009997  -3.534105E-01  -1.480362E+01
       7.019997  -3.744641E-01  -1.568552E+01
       7.029997  -3.957874E-01  -1.657870E+01
       7.039997  -4.175111E-01  -1.748866E+01
       7.049997  -4.397068E-01  -1.841840E+01
       7.059997  -4.623295E-01  -1.936601E+01
       7.069997  -4.852209E-01  -2.032489E+01
       7.079997  -5.081535E-01  -2.128549E+01
       7.089997  -5.308712E-01  -2.223708E+01
       7.099997  -5.530988E-01  -2.316815E+01
       7.109997  -5.745183E-01  -2.406537E+01
       7.119997  -5.947377E-01  -2.491232E+01
       7.129997  -6.132861E-01  -2.568927E+01
       7.139997  -6.296557E-01  -2.637496E+01
       7.149997  -6.433858E-01  -2.695008E+01
       7.159997  -6.541596E-01  -2.740138E+01
       7.169997  -6.618777E-01  -2.772467E+01
       7.179997  -6.666805E-01  -2.792585E+01
       7.189997  -6.689157E-01  -2.801947E+01
       7.199997  -6.690617E-01  -2.802559E+01
       7.209997  -6.676240E-01  -2.796537E+01
       7.219997  -6.650149E-01  -2.785608E+01
       7.229997  -6.614369E-01  -2.770620E+01
       7.239997  -6.567985E-01  -2.751191E+01
       7.249997  -6.507002E-01  -2.725647E+01
       7.259997  -6.425143E-01  -2.691358E+01
       7.269997  -6.315471E-01  -2.645418E+01
       7.279997  -6.172338E-01  -2.585463E+01
       7.289997  -5.992980E-01  -2.510334E+01
       7.299997  -5.778218E-01  -2.420374E+01
       7.309997  -5.532181E-01  -2.317315E+01
       7.319997  -5.261357E-01  -2.203872E+01
       7.329997  -4.973435E-01  -2.083268E+01
       7.339997  -4.676250E-01  -1.958783E+01
       7.349997  -4.376966E-01  -1.833419E+01
       7.359997  -4.081514E-01  -1.709660E+01
       7.369997  -3.794251E-01  -1.589332E+01
       7.379997  -3.517811E-01  -1.473537E+01
       7.389997  -3.253128E-01  -1.362667E+01
       7.399997  -2.999678E-01  -1.256502E+01
       7.409997  -2.755998E-01  -1.154430E+01
       7.419997  -2.520438E-01  -1.055759E+01
       7.429996  -2.292009E-01  -9.600744E+00
       7.439996  -2.071093E-01  -8.675373E+00
       7.449996  -1.859759E-01  -7.790141E+00
       7.459996  -1.661537E-01  -6.959831E+00
       7.469996  -1.480642E-01  -6.202097E+00
       7.479996  -1.320816E-01  -5.532621E+00
       7.489996  -1.184091E-01  -4.959908E+00
       7.499996  -1.069864E-01  -4.481434E+00
       7.509996  -9.747251E-02  -4.082919E+00
       7.519996  -8.932744E-02  -3.741739E+00
       7.529996  -8.197548E-02  -3.433781E+00
       7.539996  -7.499254E-02  -3.141280E+00
       7.549996  -6.824582E-02  -2.858674E+00
       7.559996  -6.193996E-02  -2.594535E+00
       7.569996  -5.656504E-02  -2.369391E+00
       7.579996  -5.277305E-02  -2.210552E+00
       7.589996  -5.121964E-02  -2.145483E+00
       7.599996  -5.240489E-02  -2.195131E+00
       7.609996  -5.654371E-02  -2.368497E+00
       7.619996  -6.349503E-02  -2.659673E+00
       7.629996  -7.277303E-02  -3.048309E+00
       7.639996  -8.364549E-02  -3.503734E+00
       7.649996  -9.529678E-02  -3.991782E+00
       7.659996  -1.070079E-01  -4.482336E+00
       7.669996  -1.182981E-01  -4.955261E+00
       7.679996  -1.289875E-01  -5.403015E+00
       7.689996  -1.391683E-01  -5.829469E+00
       7.699996  -1.491065E-01  -6.245757E+00
       7.709996  -1.591100E-01  -6.664786E+00
       7.719996  -1.694116E-01  -7.096297E+00
       7.729996  -1.800976E-01  -7.543910E+00
       7.739996  -1.910976E-01  -8.004677E+00
       7.749996  -2.022232E-01  -8.470708E+00
       7.759996  -2.132330E-01  -8.931884E+00
       7.769996  -2.238998E-01  -9.378691E+00
       7.779996  -2.340642E-01  -9.804460E+00
       7.789996  -2.436650E-01  -1.020661E+01
       7.799996  -2.527410E-01  -1.058679E+01
       7.809996  -2.614080E-01  -1.094983E+01
       7.819996  -2.698142E-01  -1.130195E+01
       7.829996  -2.780839E-01  -1.164835E+01
       7.839996  -2.862648E-01  -1.199103E+01
       7.849996  -2.942911E-01  -1.232724E+01
       7.859996  -3.019724E-01  -1.264899E+01
       7.869996  -3.090070E-01  -1.294366E+01
       7.879996  -3.150164E-01  -1.319537E+01
       7.889996  -3.195916E-01  -1.338702E+01
       7.899996  -3.223523E-01  -1.350266E+01
       7.909996  -3.230122E-01  -1.353030E+01
       7.919996  -3.214437E-01  -1.346460E+01
       7.929996  -3.177283E-01  -1.330897E+01
       7.939996  -3.121738E-01  -1.307631E+01
       7.949996  -3.052913E-01  -1.278801E+01
       7.959996  -2.977284E-01  -1.247122E+01
       7.969996  -2.901671E-01  -1.215449E+01
       7.979996  -2.832061E-01  -1.186291E+01
       7.989996  -2.772545E-01  -1.161361E+01
