 #calculated the component:  1  2  3
 #tolerance:    2.000000E-03
 #broadening:    1.837465E-03Ha
 #scissors shift:    0.000000E+00Ha
 #energy window:    1.072773E+02eV    3.942368E+00Ha
 # Energy      Tot-Im Chi(-2w,w,w)  Tot-Im Chi(-2w,w,w)
 # eV          *10^-7 esu        *10^-12 m/V SI units 
 # 
       5.919997  -9.555053E-01  -4.002411E+01
       5.929997  -9.556215E-01  -4.002898E+01
       5.939997  -1.006914E+00  -4.217751E+01
       5.949997  -1.106726E+00  -4.635844E+01
       5.959997  -1.242999E+00  -5.206660E+01
       5.969997  -1.387224E+00  -5.810788E+01
       5.979997  -1.494250E+00  -6.259100E+01
       5.989997  -1.516786E+00  -6.353500E+01
       5.999997  -1.430897E+00  -5.993726E+01
       6.009997  -1.253124E+00  -5.249072E+01
       6.019997  -1.029060E+00  -4.310517E+01
       6.029997  -8.036403E-01  -3.366281E+01
       6.039997  -6.025868E-01  -2.524110E+01
       6.049997  -4.406522E-01  -1.845799E+01
       6.059997  -3.419452E-01  -1.432337E+01
       6.069997  -3.403110E-01  -1.425492E+01
       6.079997  -4.520796E-01  -1.893666E+01
       6.089997  -6.523355E-01  -2.732496E+01
       6.099997  -8.814332E-01  -3.692139E+01
       6.109997  -1.073692E+00  -4.497472E+01
       6.119997  -1.187298E+00  -4.973342E+01
       6.129997  -1.216024E+00  -5.093671E+01
       6.139997  -1.177998E+00  -4.934385E+01
       6.149997  -1.098404E+00  -4.600984E+01
       6.159997  -9.995792E-01  -4.187028E+01
       6.169997  -8.980817E-01  -3.761876E+01
       6.179997  -8.030398E-01  -3.363765E+01
       6.189997  -7.129714E-01  -2.986488E+01
       6.199997  -6.169238E-01  -2.584164E+01
       6.209997  -5.042414E-01  -2.112161E+01
       6.219997  -3.754718E-01  -1.572773E+01
       6.229997  -2.463456E-01  -1.031890E+01
       6.239997  -1.452340E-01  -6.083546E+00
       6.249997  -1.037387E-01  -4.345395E+00
       6.259997  -1.386175E-01  -5.806396E+00
       6.269997  -2.378833E-01  -9.964432E+00
       6.279997  -3.683890E-01  -1.543104E+01
       6.289997  -4.963293E-01  -2.079019E+01
       6.299997  -6.001026E-01  -2.513704E+01
       6.309997  -6.722450E-01  -2.815893E+01
       6.319997  -7.143566E-01  -2.992290E+01
       6.329997  -7.280463E-01  -3.049633E+01
       6.339997  -7.121376E-01  -2.982995E+01
       6.349997  -6.695235E-01  -2.804493E+01
       6.359997  -6.124803E-01  -2.565551E+01
       6.369997  -5.595091E-01  -2.343666E+01
       6.379997  -5.280464E-01  -2.211875E+01
       6.389997  -5.275763E-01  -2.209906E+01
       6.399997  -5.557270E-01  -2.327824E+01
       6.409997  -5.987225E-01  -2.507923E+01
       6.419997  -6.375459E-01  -2.670546E+01
       6.429997  -6.606855E-01  -2.767473E+01
       6.439997  -6.724200E-01  -2.816626E+01
       6.449997  -6.859368E-01  -2.873245E+01
       6.459997  -7.110370E-01  -2.978385E+01
       6.469997  -7.494379E-01  -3.139238E+01
       6.479997  -7.971650E-01  -3.339157E+01
       6.489997  -8.478442E-01  -3.551442E+01
       6.499997  -8.959121E-01  -3.752788E+01
       6.509997  -9.408550E-01  -3.941044E+01
       6.519997  -9.887133E-01  -4.141513E+01
       6.529997  -1.046809E+00  -4.384865E+01
       6.539997  -1.116922E+00  -4.678553E+01
       6.549997  -1.195312E+00  -5.006911E+01
       6.559997  -1.277291E+00  -5.350304E+01
       6.569997  -1.357586E+00  -5.686643E+01
       6.579997  -1.425060E+00  -5.969279E+01
       6.589997  -1.457752E+00  -6.106218E+01
       6.599997  -1.428178E+00  -5.982339E+01
       6.609997  -1.321162E+00  -5.534070E+01
       6.619997  -1.144770E+00  -4.795200E+01
       6.629997  -9.249815E-01  -3.874553E+01
       6.639997  -6.951448E-01  -2.911816E+01
       6.649997  -4.831322E-01  -2.023739E+01
       6.659997  -2.994635E-01  -1.254390E+01
       6.669997  -1.373321E-01  -5.752552E+00
       6.679997   1.479814E-02   6.198629E-01
       6.689997   1.622612E-01   6.796783E+00
       6.699997   3.048237E-01   1.276843E+01
       6.709997   4.408042E-01   1.846436E+01
       6.719997   5.643838E-01   2.364085E+01
       6.729997   6.633950E-01   2.778823E+01
       6.739997   7.303140E-01   3.059132E+01
       6.749997   7.759235E-01   3.250181E+01
       6.759997   8.221446E-01   3.443791E+01
       6.769997   8.819856E-01   3.694453E+01
       6.779997   9.525675E-01   3.990106E+01
       6.789997   1.020157E+00   4.273224E+01
       6.799997   1.064728E+00   4.459923E+01
       6.809997   1.064716E+00   4.459871E+01
       6.819997   1.006421E+00   4.215686E+01
       6.829997   8.962524E-01   3.754213E+01
       6.839997   7.630601E-01   3.196299E+01
       6.849997   6.402796E-01   2.681997E+01
       6.859997   5.443856E-01   2.280317E+01
       6.869997   4.716790E-01   1.975765E+01
       6.879997   4.101514E-01   1.718038E+01
       6.889997   3.522032E-01   1.475305E+01
       6.899997   3.017188E-01   1.263837E+01
       6.909997   2.726292E-01   1.141987E+01
       6.919997   2.778844E-01   1.164000E+01
       6.929997   3.189114E-01   1.335853E+01
       6.939997   3.874231E-01   1.622834E+01
       6.949997   4.708920E-01   1.972468E+01
       6.959997   5.527548E-01   2.315374E+01
       6.969997   6.144493E-01   2.573799E+01
       6.979997   6.421618E-01   2.689881E+01
       6.989997   6.302299E-01   2.639901E+01
       6.999997   5.788072E-01   2.424502E+01
       7.009997   4.919983E-01   2.060878E+01
       7.019997   3.787067E-01   1.586323E+01
       7.029997   2.537184E-01   1.062773E+01
       7.039997   1.354793E-01   5.674943E+00
       7.049997   3.874054E-02   1.622760E+00
       7.059997  -3.439642E-02  -1.440794E+00
       7.069997  -9.501277E-02  -3.979886E+00
       7.079997  -1.568026E-01  -6.568133E+00
       7.089997  -2.260125E-01  -9.467190E+00
       7.099997  -3.006539E-01  -1.259376E+01
       7.109997  -3.750042E-01  -1.570814E+01
       7.119997  -4.433611E-01  -1.857147E+01
       7.129997  -5.018474E-01  -2.102133E+01
       7.139997  -5.480049E-01  -2.295477E+01
       7.149997  -5.782497E-01  -2.422167E+01
       7.159997  -5.871176E-01  -2.459312E+01
       7.169997  -5.717053E-01  -2.394754E+01
       7.179997  -5.361797E-01  -2.245944E+01
       7.189997  -4.900706E-01  -2.052803E+01
       7.199997  -4.431026E-01  -1.856064E+01
       7.209997  -4.016298E-01  -1.682343E+01
       7.219997  -3.681646E-01  -1.542164E+01
       7.229997  -3.440762E-01  -1.441263E+01
       7.239997  -3.333244E-01  -1.396226E+01
       7.249997  -3.419312E-01  -1.432278E+01
       7.259997  -3.726234E-01  -1.560841E+01
       7.269997  -4.215016E-01  -1.765582E+01
       7.279997  -4.792269E-01  -2.007381E+01
       7.289997  -5.344184E-01  -2.238567E+01
       7.299997  -5.783446E-01  -2.422564E+01
       7.309997  -6.079795E-01  -2.546698E+01
       7.319997  -6.233041E-01  -2.610890E+01
       7.329997  -6.229899E-01  -2.609574E+01
       7.339997  -6.054207E-01  -2.535980E+01
       7.349997  -5.725524E-01  -2.398302E+01
       7.359997  -5.309015E-01  -2.223835E+01
       7.369997  -4.897417E-01  -2.051425E+01
       7.379997  -4.575415E-01  -1.916545E+01
       7.389997  -4.363192E-01  -1.827650E+01
       7.399997  -4.164779E-01  -1.744539E+01
       7.409997  -3.776537E-01  -1.581912E+01
       7.419997  -2.999479E-01  -1.256419E+01
       7.429996  -1.794622E-01  -7.517294E+00
       7.439996  -3.278938E-02  -1.373478E+00
       7.449996   1.108188E-01   4.641967E+00
       7.459996   2.175426E-01   9.112405E+00
       7.469996   2.585659E-01   1.083078E+01
       7.479996   2.272442E-01   9.518781E+00
       7.489996   1.490671E-01   6.244107E+00
       7.499996   6.757833E-02   2.830715E+00
       7.509996   1.911261E-02   8.005873E-01
       7.519996   1.744649E-02   7.307970E-01
       7.529996   5.437396E-02   2.277611E+00
       7.539996   1.120667E-01   4.694238E+00
       7.549996   1.748344E-01   7.323448E+00
       7.559996   2.313115E-01   9.689152E+00
       7.569996   2.726754E-01   1.142180E+01
       7.579996   2.948547E-01   1.235085E+01
       7.589996   3.010885E-01   1.261196E+01
       7.599996   2.982278E-01   1.249214E+01
       7.609996   2.905221E-01   1.216936E+01
       7.619996   2.775668E-01   1.162669E+01
       7.629996   2.568271E-01   1.075795E+01
       7.639996   2.277666E-01   9.540665E+00
       7.649996   1.940190E-01   8.127048E+00
       7.659996   1.617474E-01   6.775260E+00
       7.669996   1.365104E-01   5.718133E+00
       7.679996   1.219893E-01   5.109876E+00
       7.689996   1.199052E-01   5.022577E+00
       7.699996   1.288637E-01   5.397829E+00
       7.709996   1.438579E-01   6.025906E+00
       7.719996   1.581076E-01   6.622795E+00
       7.729996   1.651531E-01   6.917917E+00
       7.739996   1.600879E-01   6.705747E+00
       7.749996   1.413506E-01   5.920878E+00
       7.759996   1.122586E-01   4.702277E+00
       7.769996   7.944743E-02   3.327886E+00
       7.779996   4.865999E-02   2.038265E+00
       7.789996   2.164931E-02   9.068441E-01
       7.799996  -3.433018E-03  -1.438019E-01
       7.809996  -2.908382E-02  -1.218260E+00
       7.819996  -5.570901E-02  -2.333533E+00
       7.829996  -8.171298E-02  -3.422785E+00
       7.839996  -1.058234E-01  -4.432722E+00
       7.849996  -1.284264E-01  -5.379513E+00
       7.859996  -1.510631E-01  -6.327716E+00
       7.869996  -1.758934E-01  -7.367807E+00
       7.879996  -2.056389E-01  -8.613783E+00
       7.889996  -2.427210E-01  -1.016707E+01
       7.899996  -2.878395E-01  -1.205699E+01
       7.909996  -3.399935E-01  -1.424161E+01
       7.919996  -3.978613E-01  -1.666557E+01
       7.929996  -4.598193E-01  -1.926087E+01
       7.939996  -5.222409E-01  -2.187558E+01
       7.949996  -5.796037E-01  -2.427838E+01
       7.959996  -6.266155E-01  -2.624761E+01
       7.969996  -6.577587E-01  -2.755213E+01
       7.979996  -6.645422E-01  -2.783628E+01
       7.989996  -6.366123E-01  -2.666635E+01
