 #calculated the component:  1  2  3
 #tolerance:    2.000000E-03
 #broadening:    3.675000E-03Ha
 #scissors shift:    0.000000E+00Ha
 #energy window:    8.462793E+01eV    3.110019E+00Ha
 # Energy      Tot-Im Chi(-2w,w,w)  Tot-Im Chi(-2w,w,w)
 # eV          *10^-7 esu        *10^-12 m/V SI units 
 # 
       5.879997  -1.667875E+00  -6.986378E+01
       5.889997  -1.708603E+00  -7.156979E+01
       5.899997  -1.743740E+00  -7.304161E+01
       5.909997  -1.773748E+00  -7.429860E+01
       5.919997  -1.799120E+00  -7.536137E+01
       5.929997  -1.819961E+00  -7.623436E+01
       5.939997  -1.835883E+00  -7.690129E+01
       5.949997  -1.846203E+00  -7.733358E+01
       5.959997  -1.850352E+00  -7.750735E+01
       5.969997  -1.848308E+00  -7.742174E+01
       5.979997  -1.840875E+00  -7.711038E+01
       5.989997  -1.829682E+00  -7.664152E+01
       5.999997  -1.816955E+00  -7.610845E+01
       6.009997  -1.805212E+00  -7.561653E+01
       6.019997  -1.797010E+00  -7.527298E+01
       6.029997  -1.794824E+00  -7.518141E+01
       6.039997  -1.800958E+00  -7.543836E+01
       6.049997  -1.817425E+00  -7.612814E+01
       6.059997  -1.845707E+00  -7.731281E+01
       6.069997  -1.886390E+00  -7.901691E+01
       6.079997  -1.938741E+00  -8.120978E+01
       6.089997  -2.000377E+00  -8.379160E+01
       6.099997  -2.067192E+00  -8.659034E+01
       6.109997  -2.133665E+00  -8.937477E+01
       6.119997  -2.193553E+00  -9.188333E+01
       6.129997  -2.240821E+00  -9.386330E+01
       6.139997  -2.270594E+00  -9.511041E+01
       6.149997  -2.279850E+00  -9.549812E+01
       6.159997  -2.267692E+00  -9.498886E+01
       6.169997  -2.235170E+00  -9.362660E+01
       6.179997  -2.184795E+00  -9.151647E+01
       6.189997  -2.119932E+00  -8.879949E+01
       6.199997  -2.044244E+00  -8.562909E+01
       6.209997  -1.961254E+00  -8.215280E+01
       6.219997  -1.874045E+00  -7.849981E+01
       6.229997  -1.785090E+00  -7.477366E+01
       6.239997  -1.696170E+00  -7.104901E+01
       6.249997  -1.608389E+00  -6.737202E+01
       6.259997  -1.522253E+00  -6.376399E+01
       6.269997  -1.437827E+00  -6.022758E+01
       6.279997  -1.354910E+00  -5.675435E+01
       6.289997  -1.273208E+00  -5.333200E+01
       6.299997  -1.192464E+00  -4.994981E+01
       6.309997  -1.112544E+00  -4.660214E+01
       6.319997  -1.033489E+00  -4.329069E+01
       6.329997  -9.555493E-01  -4.002595E+01
       6.339997  -8.792016E-01  -3.682791E+01
       6.349997  -8.051205E-01  -3.372481E+01
       6.359997  -7.340841E-01  -3.074924E+01
       6.369997  -6.668310E-01  -2.793215E+01
       6.379997  -6.039254E-01  -2.529717E+01
       6.389997  -5.457055E-01  -2.285846E+01
       6.399997  -4.923519E-01  -2.062359E+01
       6.409997  -4.440367E-01  -1.859977E+01
       6.419997  -4.010598E-01  -1.679955E+01
       6.429997  -3.638650E-01  -1.524154E+01
       6.439997  -3.328827E-01  -1.394376E+01
       6.449997  -3.082281E-01  -1.291103E+01
       6.459997  -2.893745E-01  -1.212129E+01
       6.469997  -2.749636E-01  -1.151765E+01
       6.479997  -2.628834E-01  -1.101164E+01
       6.489997  -2.506431E-01  -1.049891E+01
       6.499997  -2.359479E-01  -9.883361E+00
       6.509997  -2.172872E-01  -9.101707E+00
       6.519997  -1.943323E-01  -8.140171E+00
       6.529997  -1.679943E-01  -7.036930E+00
       6.539997  -1.401179E-01  -5.869244E+00
       6.549997  -1.129133E-01  -4.729703E+00
       6.559997  -8.832194E-02  -3.699621E+00
       6.569997  -6.750657E-02  -2.827709E+00
       6.579997  -5.060214E-02  -2.119617E+00
       6.589997  -3.677214E-02  -1.540308E+00
       6.599997  -2.452973E-02  -1.027499E+00
       6.609997  -1.219552E-02  -5.108446E-01
       6.619997   1.681945E-03   7.045316E-02
       6.629997   1.808101E-02   7.573756E-01
       6.639997   3.746363E-02   1.569273E+00
       6.649997   5.985202E-02   2.507075E+00
       6.659997   8.491707E-02   3.556998E+00
       6.669997   1.120260E-01   4.692536E+00
       6.679997   1.402658E-01   5.875441E+00
       6.689997   1.684780E-01   7.057189E+00
       6.699997   1.953137E-01   8.181281E+00
       6.709997   2.192884E-01   9.185530E+00
       6.719997   2.388235E-01   1.000381E+01
       6.729997   2.522974E-01   1.056821E+01
       6.739997   2.581540E-01   1.081353E+01
       6.749997   2.551020E-01   1.068569E+01
       6.759997   2.423885E-01   1.015315E+01
       6.769997   2.200607E-01   9.217881E+00
       6.779997   1.890907E-01   7.920614E+00
       6.789997   1.512741E-01   6.336556E+00
       6.799997   1.089168E-01   4.562297E+00
       6.809997   6.444097E-02   2.699297E+00
       6.819997   2.007170E-02   8.407614E-01
       6.829997  -2.230419E-02  -9.342756E-01
       6.839997  -6.113496E-02  -2.560815E+00
       6.849997  -9.516246E-02  -3.986156E+00
       6.859997  -1.234412E-01  -5.170693E+00
       6.869997  -1.454427E-01  -6.092291E+00
       6.879997  -1.611875E-01  -6.751804E+00
       6.889997  -1.713072E-01  -7.175698E+00
       6.899997  -1.769661E-01  -7.412739E+00
       6.909997  -1.796418E-01  -7.524820E+00
       6.919997  -1.808435E-01  -7.575154E+00
       6.929997  -1.818760E-01  -7.618402E+00
       6.939997  -1.837258E-01  -7.695887E+00
       6.949997  -1.870702E-01  -7.835978E+00
       6.959997  -1.923533E-01  -8.057275E+00
       6.969997  -1.998622E-01  -8.371810E+00
       6.979997  -2.097755E-01  -8.787057E+00
       6.989997  -2.221945E-01  -9.307261E+00
       6.999997  -2.371801E-01  -9.934977E+00
       7.009997  -2.547940E-01  -1.067279E+01
       7.019997  -2.751154E-01  -1.152401E+01
       7.029997  -2.982090E-01  -1.249135E+01
       7.039997  -3.240479E-01  -1.357369E+01
       7.049997  -3.524309E-01  -1.476259E+01
       7.059997  -3.829404E-01  -1.604057E+01
       7.069997  -4.149617E-01  -1.738188E+01
       7.079997  -4.477560E-01  -1.875556E+01
       7.089997  -4.805597E-01  -2.012964E+01
       7.099997  -5.126834E-01  -2.147523E+01
       7.109997  -5.435919E-01  -2.276992E+01
       7.119997  -5.729515E-01  -2.399974E+01
       7.129997  -6.006301E-01  -2.515913E+01
       7.139997  -6.266456E-01  -2.624887E+01
       7.149997  -6.510821E-01  -2.727246E+01
       7.159997  -6.740183E-01  -2.823321E+01
       7.169997  -6.955210E-01  -2.913392E+01
       7.179997  -7.157183E-01  -2.997994E+01
       7.189997  -7.349119E-01  -3.078392E+01
       7.199997  -7.536478E-01  -3.156872E+01
       7.209997  -7.726731E-01  -3.236566E+01
       7.219997  -7.927630E-01  -3.320718E+01
       7.229997  -8.144725E-01  -3.411654E+01
       7.239997  -8.379129E-01  -3.509841E+01
       7.249997  -8.626383E-01  -3.613411E+01
       7.259997  -8.876665E-01  -3.718249E+01
       7.269997  -9.115881E-01  -3.818451E+01
       7.279997  -9.326815E-01  -3.906807E+01
       7.289997  -9.489680E-01  -3.975028E+01
       7.299997  -9.582087E-01  -4.013735E+01
       7.309997  -9.579127E-01  -4.012495E+01
       7.319997  -9.454501E-01  -3.960292E+01
       7.329997  -9.183109E-01  -3.846612E+01
       7.339997  -8.744664E-01  -3.662956E+01
       7.349997  -8.127478E-01  -3.404430E+01
       7.359997  -7.331819E-01  -3.071145E+01
       7.369997  -6.372585E-01  -2.669342E+01
       7.379997  -5.281001E-01  -2.212100E+01
       7.389997  -4.104542E-01  -1.719306E+01
       7.399997  -2.904042E-01  -1.216442E+01
       7.409997  -1.747352E-01  -7.319292E+00
       7.419997  -6.999145E-02  -2.931795E+00
       7.429996   1.860345E-02   7.792594E-01
       7.439996   8.806942E-02   3.689043E+00
       7.449996   1.381013E-01   5.784774E+00
       7.459996   1.708059E-01   7.154699E+00
       7.469996   1.898304E-01   7.951597E+00
       7.479996   1.992464E-01   8.346013E+00
       7.489996   2.026191E-01   8.487288E+00
       7.499996   2.025194E-01   8.483111E+00
       7.509996   2.004642E-01   8.397026E+00
       7.519996   1.970942E-01   8.255863E+00
       7.529996   1.923871E-01   8.058692E+00
       7.539996   1.858085E-01   7.783126E+00
       7.549996   1.764166E-01   7.389720E+00
       7.559996   1.630005E-01   6.827750E+00
       7.569996   1.443163E-01   6.045106E+00
       7.579996   1.194129E-01   5.001954E+00
       7.589996   8.796130E-02   3.684514E+00
       7.599996   5.046752E-02   2.113979E+00
       7.609996   8.290171E-03   3.472579E-01
       7.619996  -3.653840E-02  -1.530517E+00
       7.629996  -8.162461E-02  -3.419084E+00
       7.639996  -1.245731E-01  -5.218105E+00
       7.649996  -1.633191E-01  -6.841096E+00
       7.659996  -1.963853E-01  -8.226170E+00
       7.669996  -2.230302E-01  -9.342266E+00
       7.679996  -2.432710E-01  -1.019011E+01
       7.689996  -2.577847E-01  -1.079806E+01
       7.699996  -2.677147E-01  -1.121401E+01
       7.709996  -2.744349E-01  -1.149550E+01
       7.719996  -2.793243E-01  -1.170031E+01
       7.729996  -2.835936E-01  -1.187914E+01
       7.739996  -2.881824E-01  -1.207135E+01
       7.749996  -2.937243E-01  -1.230349E+01
       7.759996  -3.005651E-01  -1.259004E+01
       7.769996  -3.088185E-01  -1.293576E+01
       7.779996  -3.184447E-01  -1.333898E+01
       7.789996  -3.293324E-01  -1.379504E+01
       7.799996  -3.413606E-01  -1.429888E+01
       7.809996  -3.544216E-01  -1.484598E+01
       7.819996  -3.684013E-01  -1.543156E+01
       7.829996  -3.831287E-01  -1.604846E+01
       7.839996  -3.983193E-01  -1.668476E+01
       7.849996  -4.135301E-01  -1.732191E+01
       7.859996  -4.281377E-01  -1.793379E+01
       7.869996  -4.413357E-01  -1.848663E+01
       7.879996  -4.521559E-01  -1.893986E+01
       7.889996  -4.595282E-01  -1.924867E+01
       7.899996  -4.624016E-01  -1.936903E+01
       7.909996  -4.599284E-01  -1.926543E+01
       7.919996  -4.516768E-01  -1.891979E+01
       7.929996  -4.378022E-01  -1.833861E+01
       7.939996  -4.191087E-01  -1.755558E+01
       7.949996  -3.969659E-01  -1.662807E+01
       7.959996  -3.730977E-01  -1.562828E+01
       7.969996  -3.493001E-01  -1.463145E+01
       7.979996  -3.271585E-01  -1.370398E+01
       7.989996  -3.078317E-01  -1.289442E+01
