 #calculated the component:  1  2  3
 #tolerance:    2.000000E-03
 #broadening:    1.837465E-03Ha
 #scissors shift:    0.000000E+00Ha
 #energy window:    1.072773E+02eV    3.942368E+00Ha
 # Energy      Tot-Re Chi(-2w,w,w)  Tot-Re Chi(-2w,w,w)
 # eV          *10^-7 esu        *10^-12 m/V SI units 
 # 
       6.199997   1.173779E+01   4.916716E+02
       6.209997   1.171907E+01   4.908873E+02
       6.219997   1.166883E+01   4.887830E+02
       6.229997   1.157024E+01   4.846533E+02
       6.239997   1.141815E+01   4.782823E+02
       6.249997   1.122833E+01   4.703314E+02
       6.259997   1.103790E+01   4.623546E+02
       6.269997   1.088766E+01   4.560613E+02
       6.279997   1.079962E+01   4.523734E+02
       6.289997   1.077161E+01   4.512002E+02
       6.299997   1.078716E+01   4.518514E+02
       6.309997   1.082701E+01   4.535207E+02
       6.319997   1.087759E+01   4.556394E+02
       6.329997   1.093156E+01   4.579000E+02
       6.339997   1.098027E+01   4.599405E+02
       6.349997   1.101025E+01   4.611964E+02
       6.359997   1.100941E+01   4.611613E+02
       6.369997   1.097462E+01   4.597038E+02
       6.379997   1.091407E+01   4.571675E+02
       6.389997   1.084457E+01   4.542562E+02
       6.399997   1.078507E+01   4.517641E+02
       6.409997   1.074877E+01   4.502433E+02
       6.419997   1.073546E+01   4.496859E+02
       6.429997   1.073102E+01   4.494998E+02
       6.439997   1.071959E+01   4.490211E+02
       6.449997   1.069637E+01   4.480487E+02
       6.459997   1.066757E+01   4.468422E+02
       6.469997   1.064242E+01   4.457887E+02
       6.479997   1.062753E+01   4.451650E+02
       6.489997   1.062510E+01   4.450631E+02
       6.499997   1.063222E+01   4.453614E+02
       6.509997   1.064269E+01   4.457999E+02
       6.519997   1.065295E+01   4.462299E+02
       6.529997   1.066708E+01   4.468218E+02
       6.539997   1.069406E+01   4.479515E+02
       6.549997   1.074141E+01   4.499353E+02
       6.559997   1.081429E+01   4.529880E+02
       6.569997   1.091923E+01   4.573836E+02
       6.579997   1.106491E+01   4.634858E+02
       6.589997   1.125509E+01   4.714521E+02
       6.599997   1.147623E+01   4.807152E+02
       6.609997   1.169565E+01   4.899063E+02
       6.619997   1.187719E+01   4.975107E+02
       6.629997   1.199648E+01   5.025073E+02
       6.639997   1.204779E+01   5.046566E+02
       6.649997   1.204499E+01   5.045393E+02
       6.659997   1.201221E+01   5.031662E+02
       6.669997   1.196783E+01   5.013072E+02
       6.679997   1.191627E+01   4.991476E+02
       6.689997   1.185379E+01   4.965305E+02
       6.699997   1.177695E+01   4.933117E+02
       6.709997   1.168286E+01   4.893704E+02
       6.719997   1.156784E+01   4.845527E+02
       6.729997   1.143476E+01   4.789782E+02
       6.739997   1.129989E+01   4.733287E+02
       6.749997   1.118162E+01   4.683747E+02
       6.759997   1.108122E+01   4.641691E+02
       6.769997   1.098268E+01   4.600416E+02
       6.779997   1.086730E+01   4.552085E+02
       6.789997   1.072271E+01   4.491517E+02
       6.799997   1.054606E+01   4.417524E+02
       6.809997   1.034772E+01   4.334441E+02
       6.819997   1.015298E+01   4.252872E+02
       6.829997   9.994710E+00   4.186574E+02
       6.839997   9.893937E+00   4.144363E+02
       6.849997   9.845534E+00   4.124088E+02
       6.859997   9.826675E+00   4.116188E+02
       6.869997   9.817003E+00   4.112136E+02
       6.879997   9.809816E+00   4.109126E+02
       6.889997   9.810710E+00   4.109501E+02
       6.899997   9.828944E+00   4.117138E+02
       6.909997   9.866110E+00   4.132706E+02
       6.919997   9.910185E+00   4.151168E+02
       6.929997   9.942581E+00   4.164739E+02
       6.939997   9.948351E+00   4.167156E+02
       6.949997   9.917498E+00   4.154232E+02
       6.959997   9.844953E+00   4.123844E+02
       6.969997   9.734374E+00   4.077525E+02
       6.979997   9.598275E+00   4.020516E+02
       6.989997   9.452173E+00   3.959317E+02
       6.999997   9.310492E+00   3.899970E+02
       7.009997   9.186550E+00   3.848053E+02
       7.019997   9.092428E+00   3.808627E+02
       7.029997   9.036079E+00   3.785024E+02
       7.039997   9.016491E+00   3.776819E+02
       7.049997   9.021065E+00   3.778735E+02
       7.059997   9.031043E+00   3.782914E+02
       7.069997   9.033876E+00   3.784101E+02
       7.079997   9.030175E+00   3.782551E+02
       7.089997   9.028709E+00   3.781937E+02
       7.099997   9.037737E+00   3.785718E+02
       7.109997   9.061130E+00   3.795517E+02
       7.119997   9.098771E+00   3.811284E+02
       7.129997   9.148512E+00   3.832120E+02
       7.139997   9.208488E+00   3.857242E+02
       7.149997   9.277335E+00   3.886081E+02
       7.159997   9.350743E+00   3.916830E+02
       7.169997   9.419199E+00   3.945505E+02
       7.179997   9.472046E+00   3.967641E+02
       7.189997   9.503424E+00   3.980785E+02
       7.199997   9.513737E+00   3.985105E+02
       7.209997   9.507161E+00   3.982350E+02
       7.219997   9.487924E+00   3.974292E+02
       7.229997   9.457799E+00   3.961674E+02
       7.239997   9.417709E+00   3.944881E+02
       7.249997   9.372514E+00   3.925950E+02
       7.259997   9.332170E+00   3.909050E+02
       7.269997   9.307435E+00   3.898689E+02
       7.279997   9.305321E+00   3.897804E+02
       7.289997   9.326555E+00   3.906698E+02
       7.299997   9.365768E+00   3.923124E+02
       7.309997   9.415868E+00   3.944110E+02
       7.319997   9.472581E+00   3.967865E+02
       7.329997   9.533043E+00   3.993192E+02
       7.339997   9.591991E+00   4.017884E+02
       7.349997   9.642324E+00   4.038967E+02
       7.359997   9.678785E+00   4.054240E+02
       7.369997   9.701019E+00   4.063554E+02
       7.379997   9.715557E+00   4.069643E+02
       7.389997   9.735154E+00   4.077852E+02
       7.399997   9.772863E+00   4.093647E+02
       7.409997   9.831456E+00   4.118191E+02
       7.419997   9.895397E+00   4.144974E+02
       7.429996   9.936045E+00   4.162001E+02
       7.439996   9.927622E+00   4.158473E+02
       7.449996   9.858151E+00   4.129373E+02
       7.459996   9.733119E+00   4.076999E+02
       7.469996   9.579303E+00   4.012569E+02
       7.479996   9.440648E+00   3.954489E+02
       7.489996   9.356221E+00   3.919125E+02
       7.499996   9.337338E+00   3.911215E+02
       7.509996   9.365716E+00   3.923102E+02
       7.519996   9.408997E+00   3.941232E+02
       7.529996   9.439478E+00   3.953999E+02
       7.539996   9.444193E+00   3.955974E+02
       7.549996   9.421852E+00   3.946616E+02
       7.559996   9.375878E+00   3.927359E+02
       7.569996   9.312966E+00   3.901006E+02
       7.579996   9.243481E+00   3.871900E+02
       7.589996   9.176931E+00   3.844024E+02
       7.599996   9.116664E+00   3.818779E+02
       7.609996   9.060693E+00   3.795334E+02
       7.619996   9.006642E+00   3.772693E+02
       7.629996   8.955498E+00   3.751270E+02
       7.639996   8.911654E+00   3.732905E+02
       7.649996   8.879565E+00   3.719464E+02
       7.659996   8.860384E+00   3.711429E+02
       7.669996   8.851676E+00   3.707781E+02
       7.679996   8.849037E+00   3.706676E+02
       7.689996   8.846683E+00   3.705690E+02
       7.699996   8.838024E+00   3.702063E+02
       7.709996   8.818024E+00   3.693685E+02
       7.719996   8.785137E+00   3.679910E+02
       7.729996   8.741249E+00   3.661526E+02
       7.739996   8.691234E+00   3.640575E+02
       7.749996   8.642290E+00   3.620074E+02
       7.759996   8.601206E+00   3.602865E+02
       7.769996   8.570660E+00   3.590070E+02
       7.779996   8.548285E+00   3.580697E+02
       7.789996   8.529450E+00   3.572808E+02
       7.799996   8.511018E+00   3.565087E+02
       7.809996   8.493025E+00   3.557550E+02
       7.819996   8.477211E+00   3.550926E+02
       7.829996   8.464170E+00   3.545463E+02
       7.839996   8.452486E+00   3.540569E+02
       7.849996   8.440184E+00   3.535416E+02
       7.859996   8.425957E+00   3.529456E+02
       7.869996   8.409293E+00   3.522476E+02
       7.879996   8.390840E+00   3.514747E+02
       7.889996   8.373068E+00   3.507303E+02
       7.899996   8.359637E+00   3.501676E+02
       7.909996   8.353763E+00   3.499216E+02
       7.919996   8.357955E+00   3.500972E+02
       7.929996   8.375295E+00   3.508235E+02
       7.939996   8.409187E+00   3.522432E+02
       7.949996   8.461179E+00   3.544210E+02
       7.959996   8.530884E+00   3.573408E+02
       7.969996   8.617902E+00   3.609858E+02
       7.979996   8.720400E+00   3.652792E+02
       7.989996   8.830119E+00   3.698752E+02
