 #calculated the component:  1  2  3
 #tolerance:    3.674931E-03
 #broadening:    3.674931E-03Ha
 #scissors shift:    0.000000E+00Ha
 #energy window:    1.072773E+02eV    3.942369E+00Ha
 # Energy      Tot-Im Chi(-2w,w,w)  Tot-Im Chi(-2w,w,w)
 # eV          *10^-7 esu        *10^-12 m/V SI units 
 # 
       5.909997  -1.589117E+00  -6.656477E+01
       5.919997  -1.597801E+00  -6.692855E+01
       5.929997  -1.606058E+00  -6.727439E+01
       5.939997  -1.613474E+00  -6.758503E+01
       5.949997  -1.619305E+00  -6.782928E+01
       5.959997  -1.622540E+00  -6.796478E+01
       5.969997  -1.622055E+00  -6.794450E+01
       5.979997  -1.616831E+00  -6.772567E+01
       5.989997  -1.606144E+00  -6.727799E+01
       5.999997  -1.589647E+00  -6.658699E+01
       6.009997  -1.567284E+00  -6.565022E+01
       6.019997  -1.539085E+00  -6.446904E+01
       6.029997  -1.505023E+00  -6.304224E+01
       6.039997  -1.465026E+00  -6.136686E+01
       6.049997  -1.419183E+00  -5.944660E+01
       6.059997  -1.368002E+00  -5.730272E+01
       6.069997  -1.312560E+00  -5.498038E+01
       6.079997  -1.254458E+00  -5.254662E+01
       6.089997  -1.195606E+00  -5.008143E+01
       6.099997  -1.137958E+00  -4.766669E+01
       6.109997  -1.083300E+00  -4.537717E+01
       6.119997  -1.033116E+00  -4.327507E+01
       6.129997  -9.885196E-01  -4.140701E+01
       6.139997  -9.502190E-01  -3.980268E+01
       6.149997  -9.185055E-01  -3.847427E+01
       6.159997  -8.932388E-01  -3.741590E+01
       6.169997  -8.738177E-01  -3.660239E+01
       6.179997  -8.591511E-01  -3.598804E+01
       6.189997  -8.476819E-01  -3.550762E+01
       6.199997  -8.375192E-01  -3.508192E+01
       6.209997  -8.266807E-01  -3.462792E+01
       6.219997  -8.133786E-01  -3.407072E+01
       6.229997  -7.962537E-01  -3.335340E+01
       6.239997  -7.744882E-01  -3.244169E+01
       6.249997  -7.477942E-01  -3.132353E+01
       6.259997  -7.163207E-01  -3.000517E+01
       6.269997  -6.805333E-01  -2.850611E+01
       6.279997  -6.411061E-01  -2.685459E+01
       6.289997  -5.988378E-01  -2.508406E+01
       6.299997  -5.545913E-01  -2.323066E+01
       6.309997  -5.092553E-01  -2.133164E+01
       6.319997  -4.637245E-01  -1.942445E+01
       6.329997  -4.188908E-01  -1.754646E+01
       6.339997  -3.756361E-01  -1.573461E+01
       6.349997  -3.348159E-01  -1.402474E+01
       6.359997  -2.972376E-01  -1.245066E+01
       6.369997  -2.636356E-01  -1.104314E+01
       6.379997  -2.346412E-01  -9.828628E+00
       6.389997  -2.107375E-01  -8.827350E+00
       6.399997  -1.921969E-01  -8.050723E+00
       6.409997  -1.790183E-01  -7.498701E+00
       6.419997  -1.708860E-01  -7.158058E+00
       6.429997  -1.671637E-01  -7.002136E+00
       6.439997  -1.669172E-01  -6.991811E+00
       6.449997  -1.689585E-01  -7.077318E+00
       6.459997  -1.719151E-01  -7.201163E+00
       6.469997  -1.743419E-01  -7.302815E+00
       6.479997  -1.748782E-01  -7.325281E+00
       6.489997  -1.724193E-01  -7.222281E+00
       6.499997  -1.662434E-01  -6.963586E+00
       6.509997  -1.560456E-01  -6.536422E+00
       6.519997  -1.418707E-01  -5.942665E+00
       6.529997  -1.239901E-01  -5.193685E+00
       6.539997  -1.027938E-01  -4.305818E+00
       6.549997  -7.875079E-02  -3.298705E+00
       6.559997  -5.244343E-02  -2.196745E+00
       6.569997  -2.463073E-02  -1.031730E+00
       6.579997   3.725163E-03   1.560393E-01
       6.589997   3.150592E-02   1.319717E+00
       6.599997   5.754341E-02   2.410373E+00
       6.609997   8.073683E-02   3.381896E+00
       6.619997   1.001356E-01   4.194470E+00
       6.629997   1.149707E-01   4.815880E+00
       6.639997   1.246454E-01   5.221134E+00
       6.649997   1.287153E-01   5.391615E+00
       6.659997   1.268897E-01   5.315145E+00
       6.669997   1.190712E-01   4.987644E+00
       6.679997   1.054215E-01   4.415884E+00
       6.689997   8.641894E-02   3.619908E+00
       6.699997   6.287105E-02   2.633536E+00
       6.709997   3.585680E-02   1.501966E+00
       6.719997   6.597091E-03   2.763383E-01
       6.729997  -2.372886E-02  -9.939523E-01
       6.739997  -5.418078E-02  -2.269519E+00
       6.749997  -8.421244E-02  -3.527482E+00
       6.759997  -1.137333E-01  -4.764048E+00
       6.769997  -1.430547E-01  -5.992260E+00
       6.779997  -1.727405E-01  -7.235738E+00
       6.789997  -2.034108E-01  -8.520452E+00
       6.799997  -2.355532E-01  -9.866831E+00
       6.809997  -2.693814E-01  -1.128382E+01
       6.819997  -3.047574E-01  -1.276565E+01
       6.829997  -3.411791E-01  -1.429128E+01
       6.839997  -3.778251E-01  -1.582630E+01
       6.849997  -4.136444E-01  -1.732669E+01
       6.859997  -4.474709E-01  -1.874362E+01
       6.869997  -4.781375E-01  -2.002818E+01
       6.879997  -5.045656E-01  -2.113520E+01
       6.889997  -5.258203E-01  -2.202551E+01
       6.899997  -5.411304E-01  -2.266682E+01
       6.909997  -5.498785E-01  -2.303326E+01
       6.919997  -5.515522E-01  -2.310336E+01
       6.929997  -5.456596E-01  -2.285654E+01
       6.939997  -5.316478E-01  -2.226961E+01
       6.949997  -5.088940E-01  -2.131650E+01
       6.959997  -4.768181E-01  -1.997291E+01
       6.969997  -4.350899E-01  -1.822500E+01
       6.979997  -3.838334E-01  -1.607798E+01
       6.989997  -3.237319E-01  -1.356045E+01
       6.999997  -2.560042E-01  -1.072348E+01
       7.009997  -1.822979E-01  -7.636075E+00
       7.019997  -1.045775E-01  -4.380532E+00
       7.029997  -2.505670E-02  -1.049573E+00
       7.039997   5.382664E-02   2.254685E+00
       7.049997   1.294312E-01   5.421602E+00
       7.059997   1.989857E-01   8.335092E+00
       7.069997   2.597625E-01   1.088091E+01
       7.079997   3.093598E-01   1.295843E+01
       7.089997   3.460339E-01   1.449464E+01
       7.099997   3.689720E-01   1.545546E+01
       7.109997   3.783973E-01   1.585027E+01
       7.119997   3.754596E-01   1.572721E+01
       7.129997   3.619496E-01   1.516131E+01
       7.139997   3.399388E-01   1.423932E+01
       7.149997   3.114507E-01   1.304602E+01
       7.159997   2.782288E-01   1.165442E+01
       7.169997   2.416170E-01   1.012083E+01
       7.179997   2.025439E-01   8.484138E+00
       7.189997   1.616050E-01   6.769294E+00
       7.199997   1.192281E-01   4.994217E+00
       7.209997   7.587641E-02   3.178304E+00
       7.219997   3.221194E-02   1.349290E+00
       7.229997  -1.085346E-02  -4.546287E-01
       7.239997  -5.224318E-02  -2.188357E+00
       7.249997  -9.088936E-02  -3.807165E+00
       7.259997  -1.259073E-01  -5.273991E+00
       7.269997  -1.566960E-01  -6.563667E+00
       7.279997  -1.829449E-01  -7.663178E+00
       7.289997  -2.045780E-01  -8.569341E+00
       7.299997  -2.216898E-01  -9.286121E+00
       7.309997  -2.345101E-01  -9.823134E+00
       7.319997  -2.434035E-01  -1.019566E+01
       7.329997  -2.488899E-01  -1.042547E+01
       7.339997  -2.516539E-01  -1.054125E+01
       7.349997  -2.525150E-01  -1.057732E+01
       7.359997  -2.523426E-01  -1.057010E+01
       7.369997  -2.519295E-01  -1.055280E+01
       7.379997  -2.518624E-01  -1.054999E+01
       7.389997  -2.524310E-01  -1.057381E+01
       7.399997  -2.535983E-01  -1.062270E+01
       7.409997  -2.550281E-01  -1.068259E+01
       7.419997  -2.561522E-01  -1.072968E+01
       7.429996  -2.562628E-01  -1.073431E+01
       7.439996  -2.546225E-01  -1.066560E+01
       7.449996  -2.505850E-01  -1.049648E+01
       7.459996  -2.437044E-01  -1.020826E+01
       7.469996  -2.337993E-01  -9.793362E+00
       7.479996  -2.209565E-01  -9.255403E+00
       7.489996  -2.054866E-01  -8.607404E+00
       7.499996  -1.878727E-01  -7.869594E+00
       7.509996  -1.687427E-01  -7.068277E+00
       7.519996  -1.488699E-01  -6.235849E+00
       7.529996  -1.291758E-01  -5.410902E+00
       7.539996  -1.107002E-01  -4.636999E+00
       7.549996  -9.452117E-02  -3.959293E+00
       7.559996  -8.162584E-02  -3.419135E+00
       7.569996  -7.275740E-02  -3.047655E+00
       7.579996  -6.827435E-02  -2.859869E+00
       7.589996  -6.806438E-02  -2.851074E+00
       7.599996  -7.154717E-02  -2.996961E+00
       7.609996  -7.777391E-02  -3.257786E+00
       7.619996  -8.559650E-02  -3.585458E+00
       7.629996  -9.385747E-02  -3.931493E+00
       7.639996  -1.015517E-01  -4.253790E+00
       7.649996  -1.079276E-01  -4.520861E+00
       7.659996  -1.125161E-01  -4.713062E+00
       7.669996  -1.151006E-01  -4.821324E+00
       7.679996  -1.156557E-01  -4.844575E+00
       7.689996  -1.142866E-01  -4.787225E+00
       7.699996  -1.111895E-01  -4.657495E+00
       7.709996  -1.066325E-01  -4.466613E+00
       7.719996  -1.009457E-01  -4.228403E+00
       7.729996  -9.451051E-02  -3.958847E+00
       7.739996  -8.774637E-02  -3.675511E+00
       7.749996  -8.109578E-02  -3.396932E+00
       7.759996  -7.500983E-02  -3.142005E+00
       7.769996  -6.993091E-02  -2.929259E+00
       7.779996  -6.626731E-02  -2.775799E+00
       7.789996  -6.435692E-02  -2.695776E+00
       7.799996  -6.442422E-02  -2.698595E+00
       7.809996  -6.654375E-02  -2.787378E+00
       7.819996  -7.062538E-02  -2.958349E+00
       7.829996  -7.642998E-02  -3.201492E+00
       7.839996  -8.361050E-02  -3.502268E+00
       7.849996  -9.176172E-02  -3.843706E+00
       7.859996  -1.004604E-01  -4.208074E+00
       7.869996  -1.092867E-01  -4.577790E+00
       7.879996  -1.178353E-01  -4.935873E+00
       7.889996  -1.257332E-01  -5.266702E+00
       7.899996  -1.326760E-01  -5.557517E+00
       7.909996  -1.384704E-01  -5.800233E+00
       7.919996  -1.430581E-01  -5.992405E+00
       7.929996  -1.464966E-01  -6.136436E+00
       7.939996  -1.488990E-01  -6.237068E+00
       7.949996  -1.503623E-01  -6.298363E+00
       7.959996  -1.509187E-01  -6.321670E+00
       7.969996  -1.505335E-01  -6.305533E+00
       7.979996  -1.491466E-01  -6.247440E+00
       7.989996  -1.467356E-01  -6.146444E+00
